epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
109,2351.83,1.93012,3.07746,1.59343,1.89979,0,0.66717,0.49919,0.53289,0.20504,0.63352,0.47021,0.50018,0.17749,2.09259,3.27774,1.83332,2.03159,0,0.000775822,0.000775822,0.000775822
110,2372.78,1.90711,3.04639,1.596,1.88811,0,0.61802,0.5612,0.55454,0.21728,0.60873,0.52399,0.51332,0.1876,2.0595,3.18089,1.69553,2.02596,0,0.00076757,0.00076757,0.00076757
111,2394.16,1.9175,3.11436,1.56775,1.87736,0,0.58348,0.49838,0.52258,0.21763,0.61121,0.46262,0.53066,0.17877,1.9745,3.24113,1.77694,1.9784,0,0.000759318,0.000759318,0.000759318
112,2415.06,1.90235,3.06523,1.56753,1.90364,0,0.64241,0.51362,0.52206,0.21759,0.65525,0.50427,0.49701,0.18728,2.04652,3.26803,1.73763,2.01801,0,0.000751067,0.000751067,0.000751067
113,2436.06,1.91818,3.08557,1.54576,1.88323,0,0.61867,0.54399,0.56506,0.23148,0.57925,0.51933,0.50929,0.19177,2.02866,3.21378,1.70347,1.99053,0,0.000742815,0.000742815,0.000742815
114,2457.22,1.90968,3.06097,1.52823,1.88455,0,0.61538,0.49019,0.53913,0.21918,0.70302,0.49082,0.51906,0.18158,2.0775,3.23997,1.79583,2.05742,0,0.000734564,0.000734564,0.000734564
115,2478.22,1.90131,3.08056,1.57172,1.87432,0,0.66341,0.50543,0.55612,0.23031,0.61043,0.46675,0.50522,0.17991,2.0053,3.25266,1.70194,1.9512,0,0.000726312,0.000726312,0.000726312
116,2499.22,1.86442,3.07277,1.54895,1.86009,0,0.60374,0.52995,0.53293,0.21715,0.6491,0.492,0.47556,0.1791,2.0401,3.29006,1.71001,1.95966,0,0.00071806,0.00071806,0.00071806
117,2520.19,1.87132,3.05944,1.50784,1.8528,0,0.64375,0.51108,0.53908,0.22291,0.6046,0.46317,0.49427,0.1712,2.05731,3.24825,1.69765,1.98964,0,0.000709809,0.000709809,0.000709809
118,2541.37,1.86607,3.06217,1.54319,1.83809,0,0.63916,0.5441,0.5381,0.23396,0.6287,0.52182,0.51666,0.19381,2.0022,3.2075,1.70696,1.96392,0,0.000701557,0.000701557,0.000701557
119,2562.4,1.86831,3.04364,1.53226,1.85472,0,0.63341,0.50543,0.53707,0.22288,0.65812,0.48199,0.52509,0.19885,2.07713,3.22198,1.68681,1.99783,0,0.000693305,0.000693305,0.000693305
120,2583.67,1.87409,3.01253,1.50038,1.85213,0,0.6171,0.54756,0.56295,0.23096,0.64305,0.54986,0.55534,0.19711,2.04404,3.09603,1.7266,1.99106,0,0.000685054,0.000685054,0.000685054
121,2604.87,1.86956,3.01309,1.52347,1.8493,0,0.51219,0.54283,0.49851,0.21378,0.49083,0.48498,0.45648,0.17912,2.00197,3.21556,1.77864,1.93448,0,0.000676802,0.000676802,0.000676802
122,2625.96,1.83095,2.98435,1.50133,1.84039,0,0.63518,0.53079,0.51679,0.22227,0.61537,0.48892,0.4943,0.18555,2.08216,3.29689,1.75235,2.01168,0,0.00066855,0.00066855,0.00066855
123,2647.54,1.84832,3.01299,1.51191,1.84676,0,0.61956,0.50665,0.52893,0.21931,0.62514,0.48903,0.51386,0.18928,2.01948,3.19975,1.68339,1.98502,0,0.000660299,0.000660299,0.000660299
124,2668.84,1.84681,3.02652,1.49358,1.82854,0,0.60361,0.5628,0.55179,0.23975,0.59655,0.5548,0.52529,0.19504,2.0193,3.20586,1.68069,1.96093,0,0.000652047,0.000652047,0.000652047
125,2690.24,1.85632,3.00885,1.50702,1.82769,0,0.61686,0.50201,0.50605,0.2236,0.61057,0.4584,0.46832,0.1745,2.03784,3.31271,1.67905,1.9515,0,0.000643795,0.000643795,0.000643795
126,2711.41,1.85271,2.96958,1.47803,1.83346,0,0.59299,0.52434,0.51518,0.22636,0.62636,0.51709,0.5039,0.19313,2.02067,3.13075,1.73128,1.97537,0,0.000635544,0.000635544,0.000635544
127,2733.1,1.85905,2.98891,1.46551,1.85225,0,0.58887,0.54786,0.52678,0.21559,0.56885,0.50889,0.50014,0.17886,2.04498,3.24095,1.70455,1.96152,0,0.000627292,0.000627292,0.000627292
128,2754.14,1.849,3.01118,1.49908,1.85649,0,0.62981,0.53863,0.53434,0.22577,0.62334,0.48661,0.50083,0.17612,2.07448,3.23361,1.72464,2.01256,0,0.00061904,0.00061904,0.00061904
129,2775.28,1.82471,2.96074,1.47295,1.82478,0,0.68256,0.50079,0.56341,0.24143,0.70228,0.51457,0.56568,0.19433,2.0354,3.17048,1.68774,1.98295,0,0.000610789,0.000610789,0.000610789
130,2796.42,1.79345,2.96899,1.45933,1.7946,0,0.56735,0.503,0.52503,0.22667,0.58317,0.4761,0.49074,0.17263,1.99316,3.25219,1.7475,1.9382,0,0.000602537,0.000602537,0.000602537
131,2817.26,1.82654,2.926,1.4598,1.81679,0,0.62686,0.518,0.52608,0.23386,0.60796,0.50167,0.50369,0.18934,2.05195,3.19035,1.73716,2.01043,0,0.000594286,0.000594286,0.000594286
132,2838.86,1.82288,2.95334,1.42571,1.80783,0,0.64753,0.4925,0.51889,0.2233,0.62198,0.4761,0.48455,0.18264,2.01885,3.23556,1.7287,1.99435,0,0.000586034,0.000586034,0.000586034
133,2860.36,1.81121,2.92205,1.42045,1.80155,0,0.65317,0.56165,0.56812,0.24684,0.62971,0.51306,0.52169,0.19781,2.02688,3.14914,1.68509,1.97924,0,0.000577782,0.000577782,0.000577782
134,2881.16,1.83585,2.92111,1.43997,1.8233,0,0.64829,0.55461,0.57024,0.24619,0.62261,0.52023,0.51159,0.19107,2.04974,3.18696,1.69989,1.99818,0,0.000569531,0.000569531,0.000569531
135,2902.81,1.80987,2.91081,1.4552,1.81039,0,0.66021,0.56461,0.54622,0.2272,0.61969,0.53199,0.50316,0.17464,2.03144,3.22157,1.73773,1.98189,0,0.000561279,0.000561279,0.000561279
136,2924.05,1.80106,2.89647,1.44194,1.78726,0,0.70606,0.51824,0.58084,0.25002,0.62371,0.49838,0.51214,0.18077,2.04084,3.27031,1.69541,1.95327,0,0.000553027,0.000553027,0.000553027
137,2945.44,1.81942,2.94309,1.43807,1.8018,0,0.6454,0.51709,0.56829,0.24873,0.62564,0.50658,0.53565,0.18782,1.98888,3.17942,1.6495,1.92414,0,0.000544776,0.000544776,0.000544776
138,2966.94,1.78802,2.87573,1.40251,1.78269,0,0.71124,0.56165,0.57422,0.24025,0.66592,0.51771,0.50814,0.17803,2.06229,3.20625,1.73739,1.97255,0,0.000536524,0.000536524,0.000536524
139,2988.24,1.83583,2.91954,1.42924,1.82488,0,0.67442,0.54968,0.56717,0.23088,0.66653,0.53002,0.53804,0.18506,2.08127,3.2002,1.68854,2.02505,0,0.000528272,0.000528272,0.000528272
140,3009.36,1.78317,2.91546,1.4328,1.78194,0,0.60012,0.59556,0.56091,0.24149,0.58423,0.56488,0.52205,0.20549,1.9939,3.157,1.70348,1.93598,0,0.000520021,0.000520021,0.000520021
141,3030.62,1.80043,2.91798,1.4254,1.78922,0,0.6877,0.50081,0.55248,0.23978,0.66638,0.47264,0.50576,0.19871,1.99648,3.23387,1.78986,1.94736,0,0.000511769,0.000511769,0.000511769
142,3052.04,1.78765,2.89332,1.40573,1.7754,0,0.62647,0.59917,0.5787,0.24661,0.64984,0.48687,0.52647,0.19122,1.99135,3.19069,1.67465,1.9376,0,0.000503517,0.000503517,0.000503517
143,3073.39,1.77013,2.85673,1.3902,1.76173,0,0.61578,0.60756,0.57927,0.24195,0.65713,0.50039,0.54572,0.20523,2.00071,3.22761,1.70072,1.96858,0,0.000495266,0.000495266,0.000495266
144,3095,1.80522,2.9032,1.41239,1.77482,0,0.68553,0.53002,0.55725,0.23793,0.6683,0.48199,0.51213,0.18965,2.01302,3.18512,1.71893,1.95813,0,0.000487014,0.000487014,0.000487014
145,3116.38,1.78483,2.88313,1.38097,1.78559,0,0.72901,0.53117,0.58522,0.24225,0.70345,0.49134,0.5208,0.19366,2.00866,3.21903,1.72673,1.93867,0,0.000478762,0.000478762,0.000478762
146,3137.63,1.76692,2.87222,1.36051,1.76405,0,0.69771,0.51698,0.56711,0.23965,0.70365,0.50658,0.54401,0.20397,2.00322,3.16258,1.73163,1.93828,0,0.000470511,0.000470511,0.000470511
147,3158.9,1.76309,2.8549,1.34654,1.76139,0,0.67901,0.52413,0.56198,0.24229,0.65285,0.50185,0.5332,0.19879,2.10332,3.19835,1.66342,2.01459,0,0.000462259,0.000462259,0.000462259
148,3180.13,1.76869,2.85444,1.35511,1.76405,0,0.65233,0.50185,0.56803,0.24942,0.631,0.4846,0.5044,0.19566,2.03496,3.20425,1.73494,1.97418,0,0.000454007,0.000454007,0.000454007
149,3201.02,1.74271,2.81128,1.37388,1.73703,0,0.73268,0.47137,0.56089,0.24504,0.6702,0.50743,0.55349,0.20621,1.9929,3.18521,1.7219,1.93511,0,0.000445756,0.000445756,0.000445756
150,3222.27,1.76764,2.82724,1.36663,1.76968,0,0.66722,0.5258,0.58845,0.24999,0.6607,0.50822,0.54956,0.20662,1.99637,3.15575,1.70435,1.91145,0,0.000437504,0.000437504,0.000437504
151,3243.67,1.75696,2.82025,1.33996,1.73828,0,0.66359,0.50505,0.55514,0.24877,0.64696,0.50482,0.51319,0.19236,1.99708,3.21979,1.77079,1.91608,0,0.000429253,0.000429253,0.000429253
152,3264.77,1.77022,2.81592,1.36064,1.7449,0,0.6582,0.53818,0.60463,0.2678,0.72916,0.43812,0.53956,0.20783,1.9987,3.19433,1.67977,1.91676,0,0.000421001,0.000421001,0.000421001
153,3286.53,1.76456,2.81365,1.34894,1.7445,0,0.65999,0.5183,0.53819,0.23966,0.61548,0.47841,0.48476,0.19222,2.0217,3.22279,1.6881,1.95196,0,0.000412749,0.000412749,0.000412749
154,3308.23,1.73901,2.81463,1.31791,1.72843,0,0.72408,0.53233,0.56867,0.24844,0.67697,0.51321,0.52521,0.19947,1.97068,3.22207,1.68786,1.92757,0,0.000404498,0.000404498,0.000404498
155,3329.56,1.75479,2.81289,1.34232,1.73068,0,0.64136,0.54661,0.58574,0.25686,0.61456,0.52297,0.52473,0.20559,2.00954,3.28448,1.69735,1.93235,0,0.000396246,0.000396246,0.000396246
156,3351.32,1.75336,2.83046,1.36254,1.74305,0,0.67515,0.56754,0.573,0.25129,0.61385,0.47341,0.50168,0.19209,1.99509,3.20466,1.6822,1.95718,0,0.000387994,0.000387994,0.000387994
157,3372.89,1.75725,2.80297,1.3534,1.72973,0,0.69214,0.4843,0.57042,0.25574,0.65672,0.48314,0.53273,0.20751,1.97662,3.19974,1.67154,1.90974,0,0.000379743,0.000379743,0.000379743
158,3394.13,1.73517,2.79385,1.31484,1.74045,0,0.6539,0.53554,0.56277,0.25071,0.60163,0.49723,0.50518,0.19903,2.0152,3.25897,1.65739,1.95561,0,0.000371491,0.000371491,0.000371491
159,3415.13,1.7519,2.8228,1.31951,1.7526,0,0.68037,0.51282,0.56583,0.25795,0.65888,0.50004,0.54134,0.20781,1.98304,3.15599,1.67612,1.90189,0,0.000363239,0.000363239,0.000363239
160,3436.32,1.72691,2.77995,1.31201,1.7116,0,0.66989,0.49365,0.58212,0.26136,0.68056,0.45869,0.53824,0.20829,1.99798,3.18862,1.65503,1.91974,0,0.000354988,0.000354988,0.000354988
161,3457.38,1.70944,2.75675,1.29138,1.72198,0,0.73265,0.50951,0.58575,0.25941,0.7167,0.49876,0.53865,0.20402,1.99033,3.24444,1.62531,1.94149,0,0.000346736,0.000346736,0.000346736
162,3478.96,1.72915,2.80349,1.30083,1.72679,0,0.74528,0.5174,0.57463,0.25945,0.71926,0.49936,0.54494,0.20336,1.98597,3.21318,1.66073,1.91858,0,0.000338484,0.000338484,0.000338484
163,3500.11,1.70938,2.75721,1.31122,1.70605,0,0.68523,0.53706,0.57414,0.24984,0.65977,0.51478,0.53099,0.19952,1.99257,3.19514,1.7281,1.91092,0,0.000330233,0.000330233,0.000330233
164,3521.39,1.69806,2.74174,1.27251,1.70356,0,0.73605,0.50773,0.58354,0.25567,0.72499,0.4925,0.55367,0.21401,1.99914,3.2126,1.67294,1.939,0,0.000321981,0.000321981,0.000321981
165,3542.55,1.68349,2.79952,1.27877,1.68849,0,0.69319,0.54194,0.58816,0.25915,0.69087,0.45382,0.51679,0.20395,2.03269,3.23502,1.68113,1.94117,0,0.000313729,0.000313729,0.000313729
166,3563.68,1.72031,2.74171,1.28197,1.70905,0,0.6617,0.56582,0.57844,0.25707,0.71911,0.43974,0.50602,0.2024,2.01748,3.28598,1.66781,1.94501,0,0.000305478,0.000305478,0.000305478
167,3585.18,1.72263,2.77658,1.29423,1.7211,0,0.74839,0.50472,0.57591,0.26027,0.74828,0.50866,0.54575,0.20383,1.97411,3.21449,1.67235,1.91729,0,0.000297226,0.000297226,0.000297226
168,3606.61,1.68117,2.75627,1.28936,1.69626,0,0.66392,0.50314,0.56701,0.25923,0.6185,0.53706,0.548,0.21006,1.9846,3.18519,1.66649,1.87935,0,0.000288974,0.000288974,0.000288974
169,3628.09,1.73799,2.77504,1.28942,1.71361,0,0.73526,0.51213,0.57954,0.24429,0.69109,0.47495,0.52811,0.20225,1.99938,3.19546,1.65012,1.91794,0,0.000280723,0.000280723,0.000280723
170,3649.28,1.70718,2.72264,1.28339,1.69761,0,0.70684,0.4948,0.58189,0.25587,0.63408,0.51478,0.54316,0.20872,1.991,3.1797,1.6468,1.92778,0,0.000272471,0.000272471,0.000272471
171,3670.94,1.70704,2.74283,1.28141,1.7101,0,0.69501,0.54704,0.57871,0.25377,0.67794,0.5237,0.54071,0.21135,1.99016,3.14276,1.64651,1.91455,0,0.00026422,0.00026422,0.00026422
172,3692.42,1.65202,2.68412,1.26638,1.69002,0,0.72196,0.51494,0.5885,0.24984,0.68023,0.48545,0.53352,0.21389,2.00893,3.18303,1.65387,1.9085,0,0.000255968,0.000255968,0.000255968
173,3714.13,1.69324,2.7414,1.2829,1.7038,0,0.69509,0.56638,0.60155,0.26571,0.68752,0.55819,0.55835,0.21565,1.97502,3.20301,1.61307,1.90776,0,0.000247716,0.000247716,0.000247716
174,3735.44,1.68436,2.72601,1.26032,1.68983,0,0.64984,0.54526,0.58576,0.25158,0.66622,0.50786,0.54089,0.20766,2.01988,3.19524,1.64551,1.9384,0,0.000239465,0.000239465,0.000239465
175,3756.87,1.68966,2.71761,1.26306,1.69122,0,0.69132,0.54295,0.60081,0.25295,0.73654,0.4761,0.53024,0.1967,2.00764,3.25719,1.67459,1.91988,0,0.000231213,0.000231213,0.000231213
176,3778.21,1.66194,2.69843,1.27013,1.67481,0,0.68264,0.56212,0.5788,0.24618,0.65626,0.51951,0.53045,0.20796,1.9852,3.23758,1.64975,1.89453,0,0.000222961,0.000222961,0.000222961
177,3800.02,1.67209,2.70336,1.24039,1.67589,0,0.6749,0.53706,0.57896,0.24859,0.64095,0.51362,0.51515,0.19734,2.00082,3.20398,1.67552,1.9183,0,0.00021471,0.00021471,0.00021471
178,3821.59,1.6859,2.73783,1.23741,1.67795,0,0.619,0.5839,0.59588,0.26098,0.65943,0.49019,0.53108,0.2083,2.00503,3.1469,1.62814,1.92679,0,0.000206458,0.000206458,0.000206458
179,3843.17,1.66135,2.70148,1.23204,1.67434,0,0.73045,0.51478,0.57975,0.24961,0.73566,0.50658,0.53596,0.20791,2.01293,3.14027,1.6786,1.92398,0,0.000198206,0.000198206,0.000198206
180,3864.66,1.678,2.68513,1.24871,1.6952,0,0.69209,0.56049,0.59355,0.25414,0.6804,0.54526,0.54988,0.20706,2.01974,3.16326,1.64078,1.93527,0,0.000189955,0.000189955,0.000189955
181,3886.43,1.66395,2.70851,1.22536,1.67785,0,0.73138,0.54813,0.60084,0.25554,0.7159,0.51704,0.55188,0.20946,2.00123,3.17415,1.60983,1.93303,0,0.000181703,0.000181703,0.000181703
182,3907.68,1.66274,2.72043,1.24872,1.66837,0,0.63345,0.58982,0.58724,0.25062,0.66325,0.4925,0.53507,0.20433,2.00101,3.16569,1.65529,1.92035,0,0.000173451,0.000173451,0.000173451
183,3929,1.65377,2.69731,1.2391,1.67293,0,0.70743,0.51004,0.58481,0.25204,0.70412,0.49938,0.54751,0.20783,1.97737,3.15189,1.64964,1.91529,0,0.0001652,0.0001652,0.0001652
184,3950.11,1.644,2.67902,1.22369,1.65218,0,0.74737,0.4988,0.59581,0.25503,0.65321,0.5175,0.55434,0.21236,1.96973,3.15956,1.65336,1.90915,0,0.000156948,0.000156948,0.000156948
185,3971.18,1.6671,2.67106,1.22224,1.66694,0,0.6635,0.58837,0.58559,0.25802,0.68603,0.51378,0.54363,0.20754,1.98363,3.16616,1.70181,1.89933,0,0.000148696,0.000148696,0.000148696
186,3992.24,1.62735,2.68102,1.21114,1.63905,0,0.74125,0.50773,0.59131,0.2561,0.69445,0.4761,0.53057,0.21097,1.96034,3.18222,1.65755,1.90583,0,0.000140445,0.000140445,0.000140445
187,4013.19,1.65507,2.67492,1.21911,1.67031,0,0.66801,0.56754,0.57498,0.25951,0.67505,0.5309,0.53672,0.21005,1.99114,3.15836,1.68113,1.91933,0,0.000132193,0.000132193,0.000132193
188,4034.16,1.62891,2.67094,1.22342,1.6425,0,0.71244,0.52112,0.56782,0.253,0.68898,0.50617,0.52111,0.2071,1.99925,3.15473,1.6778,1.92587,0,0.000123941,0.000123941,0.000123941
189,4055.28,1.635,2.679,1.21864,1.65981,0,0.70713,0.51247,0.57568,0.25409,0.67742,0.48199,0.51963,0.20414,1.99798,3.17208,1.69218,1.90888,0,0.00011569,0.00011569,0.00011569
190,4076.37,1.63523,2.65914,1.2094,1.6514,0,0.61248,0.60231,0.58431,0.25749,0.71194,0.47495,0.5264,0.20904,1.99222,3.17011,1.66608,1.90476,0,0.000107438,0.000107438,0.000107438
191,4099.66,1.62557,2.61686,1.18757,1.63617,0,0.71691,0.53086,0.59143,0.25801,0.64792,0.49033,0.52135,0.20247,2.00295,3.19288,1.67691,1.92133,0,9.91865e-05,9.91865e-05,9.91865e-05
192,4121.33,1.64081,2.66394,1.20852,1.65588,0,0.68183,0.53117,0.60123,0.25905,0.64778,0.50658,0.54886,0.20531,1.98316,3.16849,1.65944,1.90745,0,9.09349e-05,9.09349e-05,9.09349e-05
193,4142.11,1.64402,2.64703,1.18503,1.63673,0,0.75351,0.5232,0.60407,0.26657,0.70324,0.4925,0.54191,0.20564,1.98962,3.18827,1.64712,1.90676,0,8.26832e-05,8.26832e-05,8.26832e-05
194,4163.29,1.61564,2.61688,1.19457,1.64296,0,0.72989,0.50825,0.59636,0.26374,0.69373,0.47517,0.53781,0.20517,2.00103,3.18193,1.66219,1.92531,0,7.44316e-05,7.44316e-05,7.44316e-05
195,4184.56,1.63498,2.67387,1.18906,1.63566,0,0.7517,0.50889,0.59736,0.26254,0.70566,0.4925,0.54724,0.20559,1.99751,3.17833,1.63621,1.9279,0,6.61799e-05,6.61799e-05,6.61799e-05
196,4205.77,1.61729,2.62386,1.19465,1.63613,0,0.73914,0.51301,0.59189,0.26466,0.70978,0.49938,0.54332,0.20852,1.97997,3.17598,1.64659,1.9111,0,5.79283e-05,5.79283e-05,5.79283e-05
197,4227.13,1.62507,2.64698,1.19989,1.63833,0,0.76499,0.52297,0.602,0.26346,0.72854,0.49954,0.55179,0.21668,1.98699,3.15282,1.64685,1.91912,0,4.96766e-05,4.96766e-05,4.96766e-05
198,4248.54,1.61717,2.66577,1.20356,1.65032,0,0.77762,0.52591,0.59868,0.26126,0.74151,0.50247,0.54312,0.20765,1.99496,3.18682,1.65637,1.92431,0,4.1425e-05,4.1425e-05,4.1425e-05
199,4269.87,1.61375,2.64082,1.18237,1.65229,0,0.77614,0.53117,0.60689,0.26328,0.73615,0.50773,0.54888,0.21063,1.98654,3.16977,1.65142,1.91919,0,3.31733e-05,3.31733e-05,3.31733e-05
200,4290.89,1.60517,2.63678,1.18782,1.62352,0,0.74243,0.52456,0.60152,0.25857,0.70808,0.50113,0.54966,0.20841,1.98022,3.17309,1.65769,1.91583,0,2.49217e-05,2.49217e-05,2.49217e-05
