filename,stratum,realization,mode,normalized_radius,radial_power,radial_power_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.2760416666666667,637.3564315009136,1.180398651348565e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.2864583333333333,640.0258565770404,1.1853424874879695e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.296875,557.8853464679694,1.0332163888691755e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.3072916666666667,538.3549586627865,9.970456651012155e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.3177083333333333,475.9723808286685,8.815117077994381e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.328125,436.08911512898743,8.076469898543857e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.3385416666666667,365.1416633227714,6.76250690563171e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.3489583333333333,342.6310529955343,6.345605266956307e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.359375,286.17559971426016,5.300037392830408e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.3697916666666667,263.6721732559154,4.883268801045771e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.3802083333333333,258.58567457873755,4.789065685145803e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.390625,237.3569390358359,4.3959046599143425e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4010416666666667,211.58325793941137,3.9185702061791896e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4114583333333333,194.68936911268815,3.605691531053306e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.421875,187.38777520993102,3.470464346239104e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4322916666666667,167.5210828188276,3.1025286709060525e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4427083333333333,154.28419890011685,2.85737856096037e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.453125,143.46807104107626,2.6570614054943257e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4635416666666667,144.96949772024198,2.6848681701175744e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4739583333333333,137.076918633211,2.5386958048673477e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.484375,123.0532069162842,2.2789734645972515e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.4947916666666667,119.75590553343274,2.2179066907633069e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5052083333333334,107.79607391962135,1.9964078808422422e-07
